snumat-id,formula,HSE,GGA
SM-12120,Cs8Te4K8O20,3.584548,2.021483
SM-12121,Mn2Cs4Li2O8,3.298854,1.792561
SM-12122,Cs4Li2Nb2S8,3.393252,2.458689
SM-12123,Cs4Li2V2S8,2.644415,1.8709609999999999
SM-8033,Mn4Cs8O16,1.980298,0.594004
SM-13450,Cs4Se12Mn2P4,2.54842,1.691968
SM-16832,Cs4Mn2S4,3.616848,2.728973
SM-12124,Cs4Te4Mn2S12,2.612198,1.8458
SM-15210,Cs4Mn6Se8,2.484739,1.767312
SM-18833,Cs4Mn6Te8,2.035392,1.422588
SM-12125,Cs8Mo4S12O4,2.677042,1.888468
SM-20177,Cs8Mo4S8O8,3.08872,2.256387
SM-12126,Cs8Mo4S8O8,2.99737,2.125665
SM-16102,Cs8Mo4S16,2.474312,1.701038
SM-16833,Cs8Mo4Se16,1.7699829999999999,1.146584
SM-2648,Cs4Mo4O22,3.587782,2.188641
SM-15937,Cs4Mo6Se2O24,3.416766,2.364861999999999
SM-16064,Cs4Pd2N24,3.084892,1.806011
SM-13451,Cs4Ni2N8O24,4.835663,2.949189
SM-12127,Tl4Cs8Na12O16,2.636248,1.352273
SM-4829,Cs4Ni2O4,4.023869,2.726549
SM-13452,Cs4Ni2P4S12,2.7537949999999998,2.172786
SM-13884,Cs4Ni2P4,1.613353999999999,1.065947999999999
SM-13885,Cs2Ni3S4,2.359349,1.606971999999999
SM-18309,Cs4Ni6S8,2.352896,1.615419
SM-16834,Cs2Ni3Se4,1.923131,1.256855
SM-15480,Cs4Sb8O22,3.40499,1.808729
SM-13886,Cs4W6Se2O24,3.846386,2.602419
SM-12128,Cs2Sr1V4O12,3.884904,2.623733
SM-12129,Cs4Sr2V8O24,3.834667,2.623311
SM-13887,W6Te2Cs4O24,3.791900999999999,2.680665
SM-12130,Cs4Ti2P8O26,4.03468,2.564887
SM-12131,Cs8V4S20O4,2.595287,1.603996
SM-16835,Pb4Cs8O8,2.69176,1.837288
SM-20008,Cs16Zn8O16,3.001064,2.001965
SM-19425,Cs2O2,3.179453,1.685122
SM-16836,Pb2Cs4O6,2.694189,1.378814
SM-16837,Pb2Cs4O6,2.701461,1.361702
SM-2685,Cs8Sn8O12,3.408305,2.537252
SM-15441,Ru4Cs8O16,2.490396,0.5609270000000001
SM-16838,Te4Cs8O16,4.615558,2.885779
SM-4610,Cs8S16O32,3.800688,2.36037
SM-8034,Cs4V6O16,3.083831,2.046025
SM-15998,Cs4Se10P2,2.240781,1.40482
SM-16839,Cs4Si2P4,2.039149,1.286145
SM-14507,Cs4Pd2Sb4,1.359486,0.8482889999999991
SM-8035,Pd3Cs2S4,2.411844,1.373145
SM-16840,Cs2Pd3Se4,1.859319,1.058091
SM-14382,Cs2Pd3Se4,1.839542999999999,1.050602
SM-16841,Cs4Pt2Sb4,1.299241,0.7555000000000001
SM-13888,Pt1Cs2Te2,1.7293759999999991,0.912046999999999
SM-5441,Pt2Cs4,1.846731,1.323792
SM-16842,Cs2Pt3S4,2.641189,1.637534
SM-15994,Cs2Pt3Se4,2.229297999999999,1.317657
SM-12132,Sn6Sb4Cs4S20,2.463774,1.6869669999999999
SM-273,Cs8S4,3.090353,2.167557
SM-376,Cs8S4,3.091968,2.165834
SM-13889,Cs4Te2S4,2.006284,1.163856
SM-292,Cs2S2,2.7707289999999998,1.720689
SM-14432,Cs4Si2S6,4.023005,2.957326
SM-16843,Cs4Ti2S6,1.987488,1.130445
SM-293,Cs4S6,2.41078,1.34442
SM-17747,W4Cs8S16,2.949761,2.140623
SM-16844,Cs4Zn6S8,4.035376,3.174578
SM-294,Cs8S20,2.758816,1.737824
SM-398,Cs4S12,2.56249,1.604553
SM-295,Cs4S12,2.569635,1.61355
SM-16845,Cs6Ti6S27,2.018083,1.044322
SM-1597,Cs4Se2,2.637608,1.838687
SM-1531,Cs8Se4,2.7067419999999998,1.882097
SM-16846,Cs4Sn2Se6,2.655796,1.714941
SM-16847,Cs4Zr2Se6,2.119683,1.334399
SM-1532,Cs4Se6,1.587471,0.698781
SM-17748,Cs4Se8Si2,2.86661,1.923915
SM-13890,Cs8W4Se16,2.22238,1.53597
SM-16848,Cs8Se20Si8,3.398498,2.41088
SM-1533,Cs8Se20,1.577658,0.793067
SM-15032,Cs8Sn4Te16,1.088296,0.621514
SM-1401,Cs8Te4,2.500349,1.770827
SM-1415,Cs4Te4,1.780373,1.005948
SM-1416,Cs4Te6,1.041492,0.493739
SM-1417,Cs4Te10,0.8788300000000001,0.33069000000000004
SM-12133,Cs6Cu2Hf4Te20,1.776418,1.151789
SM-8036,Cs12Cu8I20,3.656035,2.788758
SM-20009,Cs12Cu20O16,3.190352,1.946587
SM-17749,Cs6Mg2D10,3.422066,2.474546
SM-15305,Cs6Mn2D10,3.2553170000000002,1.522279999999999
SM-17750,Cs6D10Pd2,2.976261,1.995967
SM-16849,Cs6Pt2D10,2.94171,1.9609809999999999
SM-17751,Cs6Zn2D10,3.655046,2.67776
SM-20487,Tl1Cs3F6,4.99362,3.262194
SM-18834,Cs6Mn2F14,3.183555,1.469265
SM-2109,Cs6Ti2F14,4.524902,2.734758
SM-18835,Cs6Fe4F18,5.188649,3.591514
SM-13453,Cs12Fe4Se12,1.883823,0.993456
SM-17752,Cs12Se12Ga4,3.060461,2.121079
SM-17753,Cs12Se12Ge4,2.189482,1.471396
SM-16850,Ge4Te12Cs12,1.764808,1.049832
SM-17754,Cs12Mg4H20,3.450784,2.47667
SM-12134,Re6S8I8Cs6,3.341712,2.517986
SM-16851,Cs6Mn2I10,4.286149,3.312815
SM-15984,Cs6Sb4I18,2.434201,1.871418
SM-15455,Cs3Sb2I9,1.974416,1.497765
SM-13891,Cs6Y4I18,3.699243,2.69769
SM-14659,Cs6Zr4I18,1.27619,0.409473999999999
SM-17755,Cs12In4O12,3.443748,2.072794
SM-17756,Pb8Cs6Na2,0.6086659999999999,0.341213
SM-12136,Na8Cs12Sn4P12,1.796626,1.097792
SM-13892,Nb4Se16Cs12,2.951524,2.094325999999999
SM-16083,Ni2Cs6O4,2.406806,1.39918
SM-17757,Sb4Cs12O16,4.367026,2.789459
SM-16852,Se16P4Cs12,2.834632,1.830737
SM-13893,Cs6Sn2Se14P2,2.294235,1.4256520000000001
SM-631,Cs12P28,3.076263,2.359571
SM-16853,Cs12Sb4S12,3.45973,2.640237
SM-16854,Cs12Sb4S16,3.259788,2.14956
SM-16855,Cs12Ta4S16,3.90422,2.951734
SM-17758,Cs12V4S16,2.840231,2.09452
SM-16856,Se12Cs12Sb4,3.008256,2.228237
SM-16857,Cs12Sb4Se16,2.370571,1.433715
SM-4424,Cs3Sb1,1.221163,0.6660729999999999
SM-15277,Cs12Ta4Se16,3.309902,2.4526310000000002
SM-16858,Sn4Te12Cs12,1.743056,1.118049
SM-13454,Cs8K4Cu2Si4O16,3.460103,1.560601
SM-12137,Cs4Cu1Si2O7,3.412567,1.528432
SM-15467,Cs4Cu3F10,3.644542,1.6069470000000001
SM-15448,Cs8Pd2Mn4F24,3.233602,1.144475
SM-20011,Fe2O6Cs8,2.022913,1.35698
SM-20012,Cs16Fe4O16,2.051781,0.773801
SM-16143,Cs8Ga4Se10,3.067514,2.130236
SM-17759,In4S10Cs8,3.112528,2.112931
SM-20013,Ir1Cs4O4,2.155507,0.302369
SM-2966,Cs16Zn4O12,3.070178,2.026102
SM-16065,Cs16Pb4O16,3.015829,1.656758
SM-15990,Cs16Zr4O16,4.106921,2.8029319999999998
SM-17760,Cs4Sb2O5,3.901629,2.903477
SM-1080,O6Cs8,0.859571,0.0
SM-12138,Cs8Pd2Se16P4,2.320807,1.384466
SM-16150,Cs8Se18P4,2.309761,1.430514
SM-835,Cs4P6,1.440115,0.8219529999999999
SM-4450,Sb8Cs16,0.681233,0.198755
SM-1534,Cs16Se64,1.634797,0.8539939999999999
SM-16357,Cs4Sn3Se9Sr1,2.165451,1.539774
SM-14258,Cs8Sn4Te14,1.836057,1.145886
SM-17455,Cs10Ga6Se14,3.09212,2.143129
SM-15948,Cs20Ge4P12,1.570916999999999,0.862375
SM-12139,W8Cs10Na2N20,2.573593,1.791623
SM-16062,Cs20Si4P12,1.464534,0.833635
SM-1402,Te12Cs20,1.095039,0.387789
SM-12140,Cs12Ga2Sb8K6,1.221324,0.629185
SM-16095,Cs12Ga2Sb6,0.982781999999999,0.45248400000000005
SM-19048,Cu2Si2F12O8D16,4.9846129999999995,2.6200229999999998
SM-12141,Na1Cu1Zr2F11,4.860609,2.696108
SM-18551,Cu2N6H12F2,2.023077,0.384115
SM-14222,Na2Cu2S2O8F2,4.082307999999999,1.885344
SM-12142,Nb4Cu4O12F4,3.814046,1.807553
SM-12143,Sr2F2Cu2S2,2.830984,1.9714049999999999
SM-12144,Sr2Cu2Se2F2,2.4168089999999998,1.607132
SM-19012,Sr2F2Te2Cu2,2.585691,1.861449
SM-12145,Xe4Sb2Cu1F20,4.188044,2.120185
SM-12146,Cu1F2O2H4,4.128457,2.127962
SM-12147,W4Cu4F8O12,4.12984,1.998522
SM-7113,Cu4F8,4.601506,2.3501819999999998
SM-16861,Cu4K4F12,4.7183,2.198346
SM-16862,K4Cu4F12,4.198779,1.945571
SM-8037,K1Cu1F3,2.089942,0.122843
SM-15850,Na8Cu8F24,4.384326,2.138122
SM-8038,Rb2Cu2F6,2.78534,0.7992969999999999
SM-16863,Rb4Cu4F12,4.823457,2.300431
SM-13212,Cu2F8N4O4H16,4.799292,2.469069
SM-17762,K4Cu2F8,3.771124,1.652198
SM-15369,Cu4K8F16,4.637786999999999,2.3340829999999992
SM-14347,Cu4K8F16,4.6249769999999994,2.324858
SM-16864,K4Cu2F8,4.59554,2.299643
SM-16865,Cu4K8F16,3.612473,1.490414
SM-15866,Cu2F8Na4,4.835847,2.653376
SM-14338,Sr2Cu2F8,5.030977,2.622550999999999
SM-12148,K4Cu4Ga4F24,4.757011,2.531008
SM-13213,Cu2Si2F12O8H16,4.986295,2.621435
SM-13214,Zr2F12Cu2O8H16,4.866666,2.67397
SM-12149,K2Na1Cu1F6,3.717858,1.611752
SM-15254,Cu2Pt2F12,3.465392999999999,1.070448
SM-15382,Cu1Sn1F6,4.131792,2.141826
SM-14341,Sr4Cu2F12,5.294321,2.877668
SM-16866,Cu1Zr1F6,4.220098,2.08738
SM-12150,K4Cu4Zr4F28,4.905152,2.666885
SM-13455,Cu2Fe4F16O4H8,4.505909,2.462717
SM-4943,Cu2Fe2O4,1.766352,1.156397
SM-8040,Cu4Fe4O8,1.935343,1.3381669999999999
SM-4980,Fe2Cu2Sr4S2O6,1.468884,0.630783
SM-13456,Cu4Fe4P4O20,3.462504,1.613343
SM-15707,Cu2Pb4Sr4Fe2O12,1.315067999999999,0.8707550000000001
SM-18836,Cu2Fe2S4,1.234744,0.5229889999999999
SM-18837,Cu2S4Fe2,1.59657,0.8234800000000001
SM-16867,Cu1Ga1I4,2.930444,2.076887
SM-4566,Cu1Ga1O2,2.158588,0.9766500000000001
SM-3861,Cu4Ga4O8,0.555895,0.09098099999999999
SM-3885,Cu2Ga2O4,2.169586,0.9863609999999999
SM-4985,Ga2Cu2Sr4S2O6,1.844906,0.8840079999999999
SM-16021,Cu2Ga2S4,1.8951060000000002,1.077408
SM-16045,Cu2Ga2Se4,1.076808,0.37291799999999997
SM-16868,Cu2Ga2Te4,0.9639000000000001,0.41953199999999996
SM-12151,La6Cu2Ge2S14,2.862289,1.8786100000000001
SM-12152,La6Cu2Ge2Se14,2.085094,1.243111
SM-8047,Ge4Cu4O12,4.05406,1.9471559999999999
SM-16870,Cu4Ge4O12,3.61045,1.822179
SM-16871,Cu4Ge4O12,4.047294,1.942253
SM-12153,Y6Cu2Ge2S14,2.745174,1.809734
SM-12154,Y6Cu2Ge2Se14,1.926861,1.17982
SM-12155,Sr4Cu2Ge4O14,3.301274,1.357901
SM-12156,Cu1I4N4H12,2.545191,1.421907
SM-12157,Cu1O8N10H12,3.406308,1.87019
SM-13216,Sn2Cu2O12N4H24,4.035268,1.9376959999999999
SM-14223,Re2Cu1O8N4H12,3.800263,1.9390939999999999
SM-13457,Cu1V2O10N6H18,3.730052,1.71435
SM-12158,Cu4I4O16H4,3.881581,1.879281
SM-13217,Cu4Pb4V4O20H4,3.460757,1.694014
SM-13218,Tl2Cu2S2O10H2,3.642427,1.692968
SM-13219,Tl4Cu4Se4O20H4,3.631822,1.701306
SM-7542,Cu2H2,1.543349,0.8087660000000001
SM-13220,Cu4K4P4O20H8,3.694056,1.660507
SM-14948,Sr2Cu1Se4O12H2,3.797631,1.86859
SM-12159,Cu2S2O10H4,3.624759,1.533809
SM-12160,Cu2Se2O10H4,3.726362,1.671805
SM-13458,Pb4Cu4S4O24H8,3.870298,1.68134
SM-12161,Se4Cu2O12H4,3.638816,1.758531
SM-12162,Cu2I4O16H8,3.558534,1.667255
SM-13459,Cu2Na4S4O20H8,3.936919,1.736183
SM-18348,Cu2P4H8O8,4.04845,1.9639659999999999
SM-12163,Cu2P4H8O8,3.295021,1.367187
SM-13221,Cu4P4O20N4H24,2.99635,1.051022
SM-13222,V4Cu2O12N4H12,3.465542,1.651347
SM-12164,Cu2N8O8H12,3.153209,1.256877
SM-14224,Pb4Cu1S2O14H6,4.131455,2.124587
SM-12165,Sr2Cu2O10H12,3.983241,1.89508
SM-15652,Sr4Cu2O12H12,4.028371,1.9395390000000001
SM-13460,Cu2Se4O16H12,3.553826,1.494099
SM-14225,Re2Cu1O12H8,1.429185,0.514157
SM-14226,Cu1P4O16H8Rb2,4.256429,2.11437
SM-12166,K2Cu2Hf2S6,1.633703,0.9118959999999999
SM-12167,Na4Cu4Hf4Se12,1.061766,0.436952
SM-12168,Tl2Hf2Cu2S6,1.725443,1.002352
SM-12169,Tl2Hf2Cu2Se6,1.237331,0.588816
SM-12170,Na2Cu2Hf4Se10,1.272268,0.5762349999999999
SM-12171,Cu4Hg4S4I4,1.449808,0.733881
SM-12172,I4Cu4S12P16,2.727227,1.8677059999999999
SM-12173,I4Se12Cu4P16,2.11175,1.3257269999999999
SM-12174,I4Se16Cu4P16,2.587121,1.752383
SM-16876,Cu6Se18I6,2.053343,1.252345
SM-8059,Cu4Te8I4,1.652005,1.038265
SM-6408,Cu2I2,0.9708829999999999,0.124148
SM-7115,Cu2I2,2.931577,2.121352
SM-7543,Cu2I2,2.3632519999999992,1.57517
SM-7116,I2Cu2,2.604235,1.7515500000000002
SM-7117,Cu6I6,2.949733,2.094682
SM-19426,Cu1I1,2.562085,1.7245489999999999
SM-5447,I2Cu2,2.948468,2.09206
SM-14491,I4Cu2O12,3.28923,1.581496999999999
SM-16219,Cu2I4O12,3.300427,1.454976
SM-12176,I6Cu2Na2O18,3.388601,1.625197
SM-16877,Tl8I12Cu4,2.59211,1.895575
SM-12177,La8Cu4In4Se20,1.297584,0.730359
SM-12178,In2Mo4Cu2O16,1.042087,0.6170749999999999
SM-20014,Cu1In1O2,1.40518,0.333675
SM-4568,Cu2In2O4,1.462371,0.38734599999999997
SM-19013,Cu4In4P4O20,3.83377,1.727838
SM-20178,W8In4Cu4O32,1.341918,0.9887309999999999
SM-12179,Cu2In2P4Se12,1.241102,0.507618
SM-20015,Cu2In2S4,1.222086,0.49663599999999997
SM-16878,Cu2In2Se4,0.590245,0.017624
SM-15348,In2Se4Cu2,0.6002899999999991,0.0
SM-20016,Cu2In2Se4,0.735381,0.090649
SM-16879,Cu2In2Te4,0.714298,0.20013000000000003
SM-13223,Cu2K2Na2Si8O20,4.301683,2.192791
SM-12180,Cu1K1Na2O2,3.201588,1.812718
SM-4602,K1Cu1O1,0.828947,0.0
SM-3862,K4Cu4O4,2.906657,1.6026200000000002
SM-4570,K4Cu4O4,2.900932,1.597312
SM-3863,Cu4K4O4,2.896123,1.5956919999999999
SM-16884,K2Cu2O4,2.807851,1.158943
SM-12181,Se20Cu4K4P8,2.348114,1.548765
SM-12182,Pd2Cu2Se10K2,1.8401,1.083296
SM-8061,K4Cu4S4,3.113511,2.303984
SM-12183,K2Cu2Zr2S6,1.569072,0.8108569999999999
SM-12184,K2Y4Cu2S8,2.069657,1.263374
SM-8062,K2Cu2Se2,1.265888,0.462174
SM-12185,K2Cu2Zr2Se6,1.093544,0.414207
SM-8063,K2Cu2Te2,1.4999069999999999,0.8221579999999999
SM-13225,Cu1Sr1K2O12N6,2.564354,0.847297
SM-12186,Nb2S8Cu2K4,2.974257,2.116821
SM-12187,Nb2Cu2Se8K4,2.501961,1.731814
SM-13461,Cu2K4P8O24,4.407613,2.210088
SM-12188,K4Cu2P4O14,3.224156,1.130143
SM-16236,K4Cu2P2,1.911743999999999,1.370644
SM-12189,K8Cu4Sb4S12,1.930642,1.446688
SM-12190,Cu2K4S8V2,2.260656,1.5985019999999999
SM-15749,Cu2K4Sb2,1.804295,1.241711
SM-12191,Ta2Se8Cu2K4,2.861708,2.071965
SM-12192,K4Cu2V2Se8,1.898212,1.289873
SM-4572,Cu8K24O16,3.197369,1.873263
SM-16885,K5Cu1Sb2,1.301418,0.7205389999999999
SM-12193,K6Cu1Si2O8,3.3860419999999998,1.461848
SM-4536,La2Cu2S2O2,3.000441,1.9703359999999999
SM-4184,La2Cu2Se2O2,2.834286,1.826315
SM-20179,La2O2Cu2Te2,2.246626,1.417926
SM-3864,Cu1La1O2,4.024591,2.94763
SM-4168,La2W4Cu2O16,2.616941,1.704265
SM-12194,La4Cu4S4Te4,1.106482,0.570106
SM-15378,Cu4La4S8,2.323085,1.5903690000000001
SM-14330,Cu4La4Se8,1.778101999999999,1.105037999999999
SM-14528,Cu4La8S16,2.590700000000001,1.736052999999999
SM-12195,La4Sb2Cu2S10,2.316763,1.564802
SM-20180,La12Cu4S12O8,1.8716089999999999,1.088934
SM-12196,La6Cu2Si2S14,2.772093,1.9505489999999999
SM-12197,La6Cu2Sn2S14,2.748266,1.8044529999999999
SM-12198,La6Cu2Si2Se14,2.419638,1.661279
SM-12199,La6Cu2Sn2Se14,2.082286,1.268182
SM-12200,La4Cu1Li1O8,2.444417,0.967675
SM-4595,Li1Cu1O1,0.38157399999999997,0.0
SM-4574,Cu4Li4O4,2.740767,1.732944
SM-3865,Cu4Li4O4,2.742022,1.7318259999999999
SM-8066,Cu1Li1O2,2.154928,0.5278200000000001
SM-12201,V2Cu2Li2O8,2.992615,1.247906
SM-8067,Li4Cu2O4,3.098281,1.08887
SM-15911,Cu2Li4O4,3.087720999999999,1.074042
SM-12202,Cu2O14P4Li4,3.9221209999999997,1.7694079999999999
SM-12203,W2Cu1O8Li2,3.204724,1.366516
SM-8068,Cu2P2Li4,0.166236,0.0
SM-8069,Cu1Li2Sb1,0.984541,0.517142
SM-17765,Cu4Li12O12,2.783801,1.316004
SM-12204,Cu2W4Lu2O16,2.038487,1.403816
SM-12205,Lu4Cu4Pb4Se12,2.090439,1.389495
SM-8072,Cu4Lu4S8,2.780567,1.890358
SM-8073,Cu4Lu4S8,2.761316,1.889194
SM-8074,Lu1Cu1S2,2.53821,1.687681
SM-12206,Lu2Sr2Cu2S6,2.335457,1.499474
SM-12207,Sr2Cu2Lu2Se6,2.037139,1.256345
SM-13226,Lu2Te2Cu1S2O14,3.99653,1.892421
SM-14229,Cu2Mg2V2O8,2.368719,1.787646
SM-8078,Mg4Cu4P4,0.5450849999999999,0.101172
SM-15631,Cu2V4Mg4O16,3.320427,1.585891
SM-20017,Mn4Cu4O8,1.475435,0.588226
SM-4970,Cu2Mn2V2O8,2.22268,1.672315
SM-14230,Cu4Mo4O16,3.1698519999999992,1.4094669999999991
SM-17766,Mo6Cu6O24,3.526399,1.647173
SM-15896,Mo2Cu2O8,2.947517,1.3264
SM-12208,Sr2Cu1Mo1O6,2.032419,0.49970099999999995
SM-4072,Sb4Mo8Cu4O32,1.27879,0.775716
SM-4548,Mo16Y8Cu8O64,2.841732,2.035919
SM-15409,Cu12Sr12N12,1.265639999999999,0.5607800000000001
SM-15315,Cu2P2N4,3.277339999999999,2.307225
SM-15778,Cu1Ta1N2,1.35528,0.7027709999999999
SM-6409,Cu4N12,2.678238,1.904363
SM-7118,Cu8N24,3.436854,2.491813
SM-5449,Cu2N6,2.152837,1.502534
SM-13463,Cu2Na4N8O24,3.745414,1.546961
SM-13227,Cu1Pb1Rb2O12N6,1.821872,0.34673000000000004
SM-4576,Na4Cu4O4,2.791855,1.686664
SM-4597,Na1Cu1O1,0.071924,0.0
SM-3866,Cu4Na4O4,2.794336,1.687805
SM-4578,Cu4Na4O4,2.796198,1.688458
SM-8081,Na1Cu1O2,2.374716,0.725961
SM-8082,Na1Cu1O2,2.398748,0.7256389999999999
SM-13464,Na4Cu4P4O16,3.681272,1.6113300000000002
SM-12209,Cu4Na4P4O16,3.379499,1.4064539999999999
SM-12210,Na4Cu4Ti4S12,0.775273,0.104989
SM-12211,Na2Cu2Zr2S6,1.460911,0.726194
SM-8083,Na2Cu2Se2,1.189787,0.45289399999999996
SM-12212,Na4Cu4Zr4Se12,0.9959469999999999,0.368566
SM-8084,Na2Cu2Te2,1.541722,0.9462600000000001
SM-12213,Na4Cu4Zr4Te12,0.447737,0.0
SM-12214,Cu4Si16O40Na8,4.404767,2.280942
SM-13465,Cu2Na4P8O24,4.414219,2.184641
SM-12215,Cu2P4Na4O14,4.134075,1.999086
SM-15350,Na4Cu2P2,1.314057,0.876976
SM-12216,Sb4Cu4S12Na8,2.032898,1.442898
SM-12217,Na12Cu4Sn4Se16,1.655895,0.9251079999999999
SM-4169,Cu1O2S1Na5,3.316046,2.046556
SM-20018,Cu8Nb8O24,2.070205,1.3313409999999999
SM-12218,Rb4Cu2Nb2S8,2.986016,2.123021
SM-12219,Rb4Cu2Nb2Se8,2.53394,1.750052
SM-18840,Cu4Nb8O24,3.593918,1.7037600000000002
SM-20019,Nb12Cu4O32,1.709176,1.132029
SM-12220,Sb4Cu4Ni4S12,1.5508819999999999,0.908991
SM-13466,Cu2Ni4P4O16,3.418749,1.674638
SM-13467,Ti4Cu2P4O20,3.638259,1.72927
SM-13229,Rb4V4P4Cu2O24,3.454287,1.653473
SM-14947,Y2Te2Cu1S2O14,3.881751,1.802975
SM-12221,Sb6Cu1O16S2,2.692138,1.144048
SM-3867,Rb4Cu4O4,2.758326,1.490601
SM-4601,Rb1Cu1O1,0.9061469999999999,0.0
SM-4580,Cu4Rb4O4,2.759122,1.490867
SM-3868,Cu4Rb4O4,2.760139,1.494067
SM-18651,Cu4O4,1.940761,0.42943399999999904
SM-1064,Cu2O2,1.9445379999999999,0.0
SM-16889,Rb2Cu2O4,2.855878,1.221008
SM-4582,Rb12Cu4O8,3.013668,1.746055
SM-4539,Rh1Cu1O2,2.222393,0.713649
SM-20020,Cu2Sc2O4,3.932158,2.76514
SM-3869,Cu1Sc1O2,3.657285,2.675656
SM-3886,Cu2Y2O4,4.198785,2.954046
SM-4584,Cu1Y1O2,4.134192,2.894446
SM-15917,Cu4Se4O12,2.894107,1.049529
SM-8090,Cu4Si4O12,4.414331,2.212713
SM-3870,Cu2Ta2O6,1.934145,1.224779
SM-16890,Cu4Te4O12,1.933841,0.530733
SM-16891,Cu4Te4O12,2.808452,1.077757
SM-20021,Cu2V2O6,1.3834089999999999,0.970314
SM-12222,Rb4Cu4P4O16,3.098107,1.146155
SM-13468,Tl4Cu4P4O16,3.299902,1.078777
SM-4551,Re8Cu8O32,2.514657,1.913656
SM-15477,Cu4S4O16,3.345453999999999,1.262517
SM-18841,Cu4Sb8O16,3.408313,1.568133
SM-15902,Cu2Se2O8,3.037058,0.9632139999999999
SM-15978,Cu4W4O16,3.1197,1.410248999999999
SM-15183,Se4Cu2O10,2.861385,1.024128
SM-13469,Cu4Zr4Ti4O20,3.444223,1.562575
SM-12224,Pt2Cu2Sr6O12,2.878051,0.831645
SM-12225,Tl2Cu1S2O6,2.32947,0.640456
SM-8091,Cu4Sb8O24,1.80626,0.5752729999999999
SM-13471,Sr4Cu4Se8O24,3.567555,1.584387
SM-12226,Sr2Cu1Te1O6,2.819274,1.149816
SM-12227,Sr2Cu1W1O6,2.558239,0.795474
SM-15833,Ta8Cu4O24,2.482583,0.602652
SM-12228,Tl16Te4Cu4O24,2.445974,1.316417
SM-15834,Cu1V2O6,3.007805,1.263806
SM-8092,Cu2V4O12,3.200875,1.555431
SM-12229,Rb4Cu1Si2O7,3.487016,1.549032
SM-12230,Sr4Cu2Si4O14,3.522896,1.467811
SM-13472,Cu1Sr2P2O8,3.462063,1.395016
SM-20181,W2Y1Cu1O8,2.172497,1.429723
SM-12231,W4Y2Cu2O16,2.034484,1.408119
SM-13473,Zn6O18Cu2P4,2.871413,1.230087
SM-13474,Sr4Cu2Se6O18,3.370498,1.5273
SM-14231,Tl4Cu4S12P4,2.995087999999999,2.230255
SM-15693,S12Cu4P4,2.272213,1.402954
SM-12232,Tl4Cu4P4Se12,2.213043,1.368613
SM-8093,Cu2Sr2P2,0.602803,0.077974
SM-19429,Cu4P8,1.593691,0.8898100000000001
SM-12234,Pb4Sb4Cu4S12,1.609271,0.9483269999999999
SM-12235,Y4Cu4Pb4S12,2.5782789999999998,1.8604289999999999
SM-12236,Pd2Cu2Se10Rb2,1.823453,1.0708
SM-16077,Pt8Cu4S16,0.891834,0.19550199999999998
SM-15266,Rb4Cu4Se16,1.8385900000000002,1.084325
SM-12237,Ta2Rb4S8Cu2,3.357602,2.492857
SM-12238,Rb4Cu2V2S8,2.248141,1.599589
SM-12239,Ta2Rb4Se8Cu2,2.8624549999999997,2.073737
SM-8098,Cu4Sb4S8,1.627616,1.040799
SM-8099,Sc1Cu1S2,1.9667569999999999,1.078491
SM-16039,Cu2Tl2S4,0.038697999999999004,0.0
SM-8100,Y4Cu4S8,2.767376,1.9221679999999999
SM-8101,Cu4Y4S8,2.7622,1.916895
SM-8102,Ta4Cu4S12,1.166006,0.525156
SM-12240,Tl2Zr2Cu2S6,1.614419,0.869564
SM-12241,Y6Cu2Si2S14,2.876417,1.9788000000000001
SM-12242,Y6Cu2Sn2S14,2.421733,1.530956
SM-8103,Cu4Sb4Se8,1.232714,0.7416079999999999
SM-8104,Cu2Sr2Sb2,0.551276,0.0
SM-12243,Tl2Zr2Cu2Se6,1.119125,0.459039
SM-12244,Y6Cu2Si2Se14,2.4913469999999998,1.652375
SM-12245,Tl2Cu2Ti2Te6,0.41750299999999996,0.0
SM-12246,Cu16P8O32F8,3.810718,1.656097
SM-15400,K6Cu4F14,3.2946400000000002,1.173682
SM-12247,Cu2Fe1Ge1S4,1.625709,0.8166059999999999
SM-12248,Fe1Ge1Cu2Se4,0.560453,0.22998000000000002
SM-12249,Fe2Cu4Si2S8,2.225516,1.346374
SM-12250,Cu2Fe1Sn1S4,1.224448,0.499034
SM-12251,Cu2Fe1Sn1S4,0.895412,0.209893
SM-12252,Fe1Si1Cu2Se4,1.727187,0.9141600000000001
SM-12253,Cu2Fe1Sn1Se4,0.35284099999999996,0.056594
SM-13475,Fe5Cu2P6O24,1.394737,0.6964319999999999
SM-12254,Cu4Hg2Ge2S8,1.064876,0.31349299999999997
SM-12255,Hg1Ge1Cu2S4,0.9371269999999999,0.277034
SM-12256,Cu2Hg1Ge1Se4,0.279499,0.0
SM-12257,Mg2Cu4Ge2S8,1.953033,1.106444
SM-12258,Cu4Mn2Ge2S8,1.731577,0.911766
SM-14236,Cu4Mn2Ge2Se8,0.9113380000000001,0.19962900000000003
SM-16899,Ge2Cu4O8,2.960639,0.990732
SM-16069,Cu2Ge1S3,0.43690300000000004,0.0
SM-15797,Cu4Ge2S6,1.058395,0.368278
SM-12259,Sr3Cu6Ge3S12,2.285691,1.397766
SM-12260,Cu2Zn1Ge1S4,1.479334,0.6777259999999999
SM-12261,Zn2Cu4Ge2S8,1.629635,0.8274279999999999
